SIRET,Nom de l'enseigne,nom_etab_officiel,search_query,type_activite,temporalité,Numéro et voie,Arrondissement,geo_point_2d
48250898300012,TABAC DU CHÂTELET // BRASSERIE JAJA,Inconnu,TABAC DU CHÂTELET // BRASSERIE JAJA 8 RUE SAINT DENIS Paris,Restaurant,toute_annee,8 RUE SAINT DENIS,75001.0,"48.85843463077058, 2.347521805718608"
42190556300019,TIKI PLAYA,Inconnu,TIKI PLAYA 9 RUE SAINT DENIS Paris,Bar,toute_annee,9 RUE SAINT DENIS,75001.0,"48.85922256891545, 2.3476712264624444"
57220300800030,CAFÉ RUC,Inconnu,CAFÉ RUC 159 RUE SAINT HONORE Paris,Restaurant,toute_annee,159 RUE SAINT HONORE,75001.0,"48.86324398599879, 2.3352537223732037"
83120004300535,AMREST OPCO SAS,AMREST OPCO - SEBASTOPOL,AMREST OPCO SAS 31 BOULEVARD DE SEBASTOPOL Paris,Restaurant,toute_annee,31 BOULEVARD DE SEBASTOPOL,75001.0,"48.860745591122296, 2.349257557850392"
98324298300010,IN CHA,IN CHA,IN CHA 129 RUE SAINT DENIS Paris,Restaurant,toute_annee,129 RUE SAINT DENIS,75001.0,"48.86323062613186, 2.3497500693624733"
69203872200017,LE PANORAMA,Inconnu,LE PANORAMA 1 PLACE DE L ECOLE Paris,Restaurant,toute_annee,1 PLACE DE L ECOLE,75001.0,"48.85881151187196, 2.3415941494398393"
82491646400012,COMPTOIR 43 BIO TOP,BIO O TOP,COMPTOIR 43 BIO TOP 43 RUE DE L ARBRE SEC Paris,Restaurant,toute_annee,43 RUE DE L ARBRE SEC,75001.0,"48.86107625836391, 2.3424198811585057"
83757116500021,PERLE'S,MOMEN'TEA,PERLE'S 7 RUE MONTORGUEIL Paris,Restaurant,toute_annee,7 RUE MONTORGUEIL,75001.0,"48.86350272560972, 2.3463217659364686"
78845914700021,LE BISTROT DU FORUM,Inconnu,LE BISTROT DU FORUM 12 RUE MONTMARTRE Paris,Restaurant,toute_annee,12 RUE MONTMARTRE,75001.0,"48.86367937652847, 2.3458400783365825"
62200916500011,CAVEAU DU PALAIS,Inconnu,CAVEAU DU PALAIS 17 PLACE DAUPHINE Paris,Restaurant,toute_annee,17 PLACE DAUPHINE,75001.0,"48.856481681322606, 2.3421429592235987"
84924795200013,L’ANNEXE,LE BOUILLON PHARAMOND,L’ANNEXE 28 RUE PIERRE LESCOT Paris,Bar,que_ete,28 RUE PIERRE LESCOT,75001.0,"48.86344151102778, 2.348987278080088"
84252234400022,DU COQ A L'ANE,DU COQ A L'ANE,DU COQ A L'ANE 28 RUE CROIX DES PETITS CHAMPS Paris,Restaurant,que_ete,28 RUE CROIX DES PETITS CHAMPS,75001.0,"48.86401849406714, 2.3400942380293674"
82216362200027,CARROUSEL FRANCAIS,Inconnu,CARROUSEL FRANCAIS 12 RUE DE TURBIGO Paris,Restaurant,toute_annee,12 RUE DE TURBIGO,75001.0,"48.86367309044493, 2.348602770093649"
42235783000013,GRANIER FRERES,Inconnu,GRANIER FRERES 31 RUE DU PONT NEUF Paris,Restaurant,toute_annee,31 RUE DU PONT NEUF,75001.0,"48.8611752673978, 2.3448266212053652"
49824463100020,LE CHAT NOIR,LE CHAT NOIR,LE CHAT NOIR 5 BOULEVARD DE SEBASTOPOL Paris,Bar,toute_annee,5 BOULEVARD DE SEBASTOPOL,75001.0,"48.85830421800898, 2.347895876304827"
80979664200019,TEMPLE ROCK TAVERN,TEMPLE ROCK TAVERN,TEMPLE ROCK TAVERN 31 RUE DES LOMBARDS Paris,Restaurant,toute_annee,31 RUE DES LOMBARDS,75001.0,"48.8596110668082, 2.348393209425137"
44176027900014,ROYAL D'ASIE,Inconnu,ROYAL D'ASIE 104 RUE SAINT HONORE Paris,Restaurant,que_ete,104 RUE SAINT HONORE,75001.0,"48.86155545897043, 2.3420178535847977"
51945976200018,TOTO,TOPOLIE,TOTO 5 RUE SAINTE OPPORTUNE Paris,Restaurant,toute_annee,5 RUE SAINTE OPPORTUNE,75001.0,"48.8602094754813, 2.3471979731654695"
52036336700019,SIA01,LAOUZ,SIA01 136 RUE SAINT HONORE Paris,Restaurant,toute_annee,136 RUE SAINT HONORE,75001.0,"48.861843988975174, 2.3408795955567543"
98785923800014,A LA CLAIRE FONTAINE,Inconnu,A LA CLAIRE FONTAINE 51 RUE DE L'ARBRE SEC Paris,Bar,toute_annee,51 RUE DE L'ARBRE SEC,75001.0,"48.86132150302426, 2.3424201279252603"
81428324800015,,LE PAIN QUOTIDIEN,LE PAIN QUOTIDIEN 97 RUE RAMBUTEAU Paris,Restaurant,toute_annee,97 RUE RAMBUTEAU,75001.0,"48.86258629835566, 2.3472521580933705"
50922874800018,HOKI SUSHI,HOKI SUSHI,HOKI SUSHI 22 RUE PIERRE LESCOT Paris,Restaurant,toute_annee,22 RUE PIERRE LESCOT,75001.0,"48.862962890153746, 2.348744351857827"
53443759500059,BIG FERNAND,BIG FERNAND,BIG FERNAND 40 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,40 PLACE DU MARCHE SAINT HONORE,75001.0,"48.86743247934786, 2.3325729867279787"
49444998600012,SNC LE PETIT FLORE,LE PETIT FLORE,SNC LE PETIT FLORE 4 RUE CROIX DES PETITS CHAMPS Paris,Restaurant,que_ete,4 RUE CROIX DES PETITS CHAMPS,75001.0,"48.8625067943431, 2.3394224292175916"
83100378500019,AUTOUR DU YANGTSE,Inconnu,AUTOUR DU YANGTSE 150 RUE SAINT HONORE Paris,Restaurant,toute_annee,150 RUE SAINT HONORE,75001.0,"48.86197130256787, 2.3402737521143426"
43793050600013,MIG,Inconnu,MIG 54 RUE SAINT DENIS Paris,Bar,toute_annee,54 RUE SAINT DENIS,75001.0,"48.86103592926524, 2.3488296364203323"
82539604700011,FEU,FEU,FEU 54 RUE DE L ARBRE SEC Paris,Restaurant,toute_annee,54 RUE DE L ARBRE SEC,75001.0,"48.86105744641074, 2.342583849434797"
48982494600037,EVEREST CHATELET,EVEREST CHATELET,EVEREST CHATELET 20 RUE DES HALLES Paris,Restaurant,toute_annee,20 RUE DES HALLES,75001.0,"48.85999635349238, 2.346656336172936"
37928790700016,COFFE SHOP,Inconnu,COFFE SHOP 24 RUE DU PONT NEUF Paris,Restaurant,toute_annee,24 RUE DU PONT NEUF,75001.0,"48.86094836565896, 2.3449137326802676"
57221245400019,CAFE CARROUSEL,LE CARROUSEL,CAFE CARROUSEL 1 PLACE DES PYRAMIDES Paris,Restaurant,que_ete,1 PLACE DES PYRAMIDES,75001.0,"48.864008239395595, 2.332016787372835"
48786663400016,CIAL SARL,Inconnu,CIAL SARL 16 RUE MONDETOUR Paris,Restaurant,toute_annee,16 RUE MONDETOUR,75001.0,"48.86278896463606, 2.3480197272492775"
75103785400013,LES PATES VIVANTES DES HALLES,Inconnu,LES PATES VIVANTES DES HALLES 3 RUE DE TURBIGO Paris,Restaurant,toute_annee,3 RUE DE TURBIGO,75001.0,"48.863528501684065, 2.347138462613397"
84515658700014,AU P'TIT CRÊPE,AU P'TIT CREPE,AU P'TIT CRÊPE 25 RUE SAINT-DENIS Paris,Restaurant,toute_annee,25 RUE SAINT-DENIS,75001.0,"48.85962715511564, 2.347879218491379"
49478766600010,ICE TO ICE,ICE TO ICE,ICE TO ICE 94 RUE RAMBUTEAU Paris,Restaurant,toute_annee,94 RUE RAMBUTEAU,75001.0,"48.86247008218824, 2.3482331764731152"
80506575200018,L'AUBERGE CAFE,L'AUBERGE CAFE,L'AUBERGE CAFE 4 RUE BERTIN POIREE Paris,Restaurant,toute_annee,4 RUE BERTIN POIREE,75001.0,"48.858272212841, 2.3446740575807987"
41012964700013,HALL'S BEER TAVERN,Inconnu,HALL'S BEER TAVERN 68 RUE SAINT DENIS Paris,Restaurant,que_ete,68 RUE SAINT DENIS,75001.0,"48.86165816867438, 2.3491474950928026"
42167418500044,LE CAFE DES HALLES,LE CAFE DES HALLES,LE CAFE DES HALLES 30 RUE DE LA GRANDE TRUANDERIE Paris,Restaurant,toute_annee,30 RUE DE LA GRANDE TRUANDERIE,75001.0,"48.8630167701721, 2.348255707727072"
45057088200016,LA COUPE D'OR,Inconnu,LA COUPE D'OR 330 RUE SAINT HONORE Paris,Restaurant,que_ete,330 RUE SAINT HONORE,75001.0,"48.86566240779541, 2.330891327322111"
92135619200010,PINK KOI,PINK KOI,PINK KOI 8 RUE COQUILLIERE Paris,Restaurant,toute_annee,8 RUE COQUILLIERE,75001.0,"48.86351119218615, 2.3435517171634572"
30297176700025,LE ZIMMER,Inconnu,LE ZIMMER 17 AVENUE VICTORIA Paris,Restaurant,toute_annee,17 AVENUE VICTORIA,75001.0,"48.8578311498688, 2.3468517150945005"
82246200800027,L'HYPERBOL,Inconnu,L'HYPERBOL 14 RUE DES PRECHEURS Paris,Bar,toute_annee,14 RUE DES PRECHEURS,75001.0,"48.862065223459844, 2.3486349602613754"
48457800000016,LE JIP'S CAFE,Inconnu,LE JIP'S CAFE 41 RUE SAINT DENIS Paris,Restaurant,toute_annee,41 RUE SAINT DENIS,75001.0,"48.86015240175785, 2.3482229019256082"
79787305600015,FRESH NOODLES,FRESH NOODLES,FRESH NOODLES 23 RUE SAINT DENIS Paris,Restaurant,que_ete,23 RUE SAINT DENIS,75001.0,"48.85957251855641, 2.3478763762516532"
57216911800013,LE RELAIS DU VIN,LE RELAIS DU VIN,LE RELAIS DU VIN 2 RUE DES PRECHEURS Paris,Restaurant,toute_annee,2 RUE DES PRECHEURS,75001.0,"48.861933147562546, 2.349088934487543"
47761841700018,MADELEINE 7,Inconnu,MADELEINE 7 7 BOULEVARD DE LA MADELEINE Paris,Restaurant,que_ete,7 BOULEVARD DE LA MADELEINE,75001.0,"48.869608916653014, 2.326948592341669"
81085489300031,VINGAME,LE RESET RESET,VINGAME 17 RUE DU CYGNE Paris,Restaurant,toute_annee,17 RUE DU CYGNE,75001.0,"48.863404004286956, 2.348292688943721"
98323977300010,L'ESPOIR,LA PYRAMIDE,L'ESPOIR 24 QUAI DU LOUVRE Paris,Bar,toute_annee,24 QUAI DU LOUVRE,75001.0,"48.85893494231722, 2.3408105010202753"
83052012800018,MAMATCHAI,MAMATCHAI,MAMATCHAI 46 RUE SAINT HONORE Paris,Restaurant,que_ete,46 RUE SAINT HONORE,75001.0,"48.8611694749897, 2.3442857819129586"
80168223800036,ROOMIES,ROOMIES,ROOMIES 6 AVENUE PERCIER Paris,Restaurant,toute_annee,6 AVENUE PERCIER,75001.0,"48.87409250910961, 2.3146014250576665"
92064420000015,BABEL DWICHS,BABEL DWICHS,BABEL DWICHS 11 RUE BERTIN POIREE Paris,Restaurant,toute_annee,11 RUE BERTIN POIREE,75001.0,"48.85884437708234, 2.3447925286837323"
39825182700018,LE FLORENTIN,LE FLORENTIN,LE FLORENTIN 10 RUE SAINT FLORENTIN Paris,Restaurant,toute_annee,10 RUE SAINT FLORENTIN,75001.0,"48.867618112285015, 2.3244408062273805"
88874220200037,LA VILLA SAINT HONORE,Inconnu,LA VILLA SAINT HONORE 34 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,34 PLACE DU MARCHE SAINT HONORE,75001.0,"48.86704970145873, 2.3323588781073568"
41513703300015,EK RIVOLI,Inconnu,EK RIVOLI 4 RUE DE L ECHELLE Paris,Restaurant,toute_annee,4 RUE DE L ECHELLE,75001.0,"48.86360583571772, 2.334230244713897"
44222305300012,MA SALLE A MANGER,Inconnu,MA SALLE A MANGER 26 PLACE DAUPHINE Paris,Restaurant,toute_annee,26 PLACE DAUPHINE,75001.0,"48.85689595551196, 2.3417980865410186"
97908432400016,CAFE COURTIAL,CAFE COURTIAL,CAFE COURTIAL 2 RUE SAUVAL Paris,Restaurant,toute_annee,2 RUE SAUVAL,75001.0,"48.86161066462455, 2.342408104844231"
82315228500024,LE COMPTOIR SAINT HONORE,LE COMPTOIR SAINT HONORE,LE COMPTOIR SAINT HONORE 29 RUE DU PONT NEUF Paris,Restaurant,toute_annee,29 RUE DU PONT NEUF,75001.0,"48.86102399878784, 2.344707855584086"
81302829700022,CAFE LE NEMOURS,Inconnu,CAFE LE NEMOURS 4 GALERIE DE NEMOURS Paris,Restaurant,que_ete,4 GALERIE DE NEMOURS,75001.0,"48.863151347571545, 2.3364332950420073"
94995202200026,BELLA PIAZZA,Inconnu,BELLA PIAZZA 8 RUE DE LA PETITE TRUANDERIE Paris,Restaurant,toute_annee,8 RUE DE LA PETITE TRUANDERIE,75001.0,"48.86281447640798, 2.348393749130952"
94999357000017,KOYA,Inconnu,KOYA 11 RUE DE LA FERRONNERIE Paris,Restaurant,toute_annee,11 RUE DE LA FERRONNERIE,75001.0,"48.86020378441936, 2.347748039165765"
41508476300010,LE PAIN QUOTIDIEN,Inconnu,LE PAIN QUOTIDIEN 18 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,18 PLACE DU MARCHE SAINT HONORE,75001.0,"48.86643083036811, 2.331736127924555"
93764760000017,LE CLUBHOUSE BY SHINZO,Inconnu,LE CLUBHOUSE BY SHINZO 34 RUE MAUCONSEIL Paris,Restaurant,toute_annee,34 RUE MAUCONSEIL,75001.0,"48.864086893142996, 2.3471972016944087"
88784272200019,CAMP OUT,Inconnu,CAMP OUT 12 RUE DU CYGNE Paris,Restaurant,toute_annee,12 RUE DU CYGNE,75001.0,"48.86338945907187, 2.348653302918433"
79491019000022,POSTICHE,POSTICHE,POSTICHE 62 RUE JEAN JACQUES ROUSSEAU Paris,Restaurant,toute_annee,62 RUE JEAN JACQUES ROUSSEAU,75001.0,"48.86412108006058, 2.3437814509962744"
82204319600010,COCOCO,COCOCO,COCOCO 35 RUE COQUILLIERE Paris,Restaurant,toute_annee,35 RUE COQUILLIERE,75001.0,"48.86440863048508, 2.3410703417915952"
30245229700104,ILLYCAFFE,Inconnu,ILLYCAFFE 7 AVENUE DE L'OPERA Paris,Restaurant,toute_annee,7 AVENUE DE L'OPERA,75001.0,"48.865026499812615, 2.334522362951001"
82467102800028,MERCI JEROME PONT-NEUF,Inconnu,MERCI JEROME PONT-NEUF 12 QUAI DE LA MEGISSERIE Paris,Restaurant,toute_annee,12 QUAI DE LA MEGISSERIE,75001.0,"48.85802398648353, 2.344593885919936"
51075199300013,LE DAUPHIN,LE DAUPHIN,LE DAUPHIN 20 PLACE DAUPHINE Paris,Restaurant,toute_annee,20 PLACE DAUPHINE,75001.0,"48.85681242630519, 2.3422869632282297"
32316063000022,INNOCENTI,MADAME CLAUDE,INNOCENTI 2 RUE BERGER Paris,Restaurant,toute_annee,2 RUE BERGER,75001.0,"48.860819175719705, 2.3487435501837073"
48016325200038,FUXIA,Inconnu,FUXIA 42 RUE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,42 RUE DU MARCHE SAINT HONORE,75001.0,"48.867489526308574, 2.3322833529066354"
55214678900011,SA BONNELLE,MADELEINE BASTILLE,SA BONNELLE 39 BD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,39 BD DE BONNE NOUVELLE,75001.0,"48.87050125470352, 2.3481246425873143"
97995936800015,PEPPE PIZZA,Inconnu,PEPPE PIZZA 104 RUE SAINT DENIS Paris,Restaurant,que_ete,104 RUE SAINT DENIS,75001.0,"48.86347883112138, 2.349979012450999"
89765903300012,LE BELLA SERRA,LE FRANKLIN,LE BELLA SERRA 36 RUE MONTORGUEIL Paris,Restaurant,toute_annee,36 RUE MONTORGUEIL,75001.0,"48.864079475978365, 2.3465957872961454"
94098489100017,LE GOBELET D'ARGENT,Inconnu,LE GOBELET D'ARGENT 2 RUE DE LA PETITE TRUANDERIE Paris,Bar,toute_annee,2 RUE DE LA PETITE TRUANDERIE,75001.0,"48.86282031564069, 2.348252496308677"
50010353600024,HONOREE,HONOREE,HONOREE 7 RUE DES PROUVAIRES Paris,Restaurant,toute_annee,7 RUE DES PROUVAIRES,75001.0,"48.86157607728239, 2.3441191741697294"
83449011200036,SMILE PARIS,MAISON POQUELIN,SMILE PARIS 31 RUE DU PONT NEUF Paris,Restaurant,toute_annee,31 RUE DU PONT NEUF,75001.0,"48.86123829098799, 2.3448594715317754"
49894153300024,IL RESTORANTE DI MOLIERE MARTONI,"IL RESTORANTE DI MOLIERE, MARTONI",IL RESTORANTE DI MOLIERE MARTONI 39 RUE DE RICHELIEU Paris,Restaurant,toute_annee,39 RUE DE RICHELIEU,75001.0,"48.86568742245806, 2.3366849502655223"
51911151200017,BAOBAB,BAOBAB,BAOBAB 74 RUE SAINT-DENIS Paris,Restaurant,toute_annee,74 RUE SAINT-DENIS,75001.0,"48.86180801635634, 2.3492492462149372"
51497589500012,TABAC DU ROULE,TABAC DU ROULE,TABAC DU ROULE 6 RUE DU ROULE Paris,Restaurant,que_ete,6 RUE DU ROULE,75001.0,"48.860430513574784, 2.343623333547526"
91898762900014,CICCIOLINA,Inconnu,CICCIOLINA 21 RUE PIERRE LESCOT Paris,Restaurant,que_ete,21 RUE PIERRE LESCOT,75001.0,"48.8635153819534, 2.3489139586886885"
88932460400012,PAUSE,PAUSE,PAUSE 3 RUE MONTMARTRE Paris,Restaurant,toute_annee,3 RUE MONTMARTRE,75001.0,"48.86384930554921, 2.3455379500772406"
91219449500012,CHICKEN FACTORY,CHICKEN FACTORY,CHICKEN FACTORY 70 RUE SAINT DENIS Paris,Restaurant,toute_annee,70 RUE SAINT DENIS,75001.0,"48.861702063774075, 2.3491959039289996"
91433916300018,PINKICE,PINK MORE,PINKICE 4 RUE DES HALLES Paris,Restaurant,toute_annee,4 RUE DES HALLES,75001.0,"48.85918938983828, 2.3473731190661553"
51186631100018,LE GENEREUX,LE GENEREUX,LE GENEREUX 119 RUE SAINT DENIS Paris,Restaurant,toute_annee,119 RUE SAINT DENIS,75001.0,"48.86294589576821, 2.3496320485717908"
80537651400032,HAKATA CHOTEN,Inconnu,HAKATA CHOTEN 16 RUE DE LA GRANDE TRUANDERIE Paris,Restaurant,toute_annee,16 RUE DE LA GRANDE TRUANDERIE,75001.0,"48.86285926289696, 2.348949301927125"
81190349100017,MAISON COUSTERE-FU,BISTROT RICHELIEU,MAISON COUSTERE-FU 45 RUE DE RICHELIEU Paris,Restaurant,toute_annee,45 RUE DE RICHELIEU,75001.0,"48.866198796777994, 2.337044883289217"
83484645300019,LE CENTRAL PARK,LE CENTRAL PARK,LE CENTRAL PARK 5 RUE DU JOUR Paris,Bar,toute_annee,5 RUE DU JOUR,75001.0,"48.863502259884015, 2.3441991938844593"
56206190300018,LE MUSSET,LE MUSSET,LE MUSSET 5 RUE DE L ECHELLE Paris,Restaurant,toute_annee,5 RUE DE L ECHELLE,75001.0,"48.863764056896066, 2.334031574733783"
79218219800012,HD DINER,HD DINER,HD DINER 2 RUE DU ROULE Paris,Restaurant,que_ete,2 RUE DU ROULE,75001.0,"48.86023933929688, 2.343524691274948"
91540739900012,BNN,CARPE DIEM CAFE,BNN 21 RUE DES HALLES Paris,Restaurant,toute_annee,21 RUE DES HALLES,75001.0,"48.86061242751611, 2.345828496884939"
87877018900032,EURO SUN,ILOT ORANGE,EURO SUN 24 RUE SAINT-DENIS Paris,Restaurant,toute_annee,24 RUE SAINT-DENIS,75001.0,"48.85984743669241, 2.3481661950407586"
52412304900016,MIRA'DOR,MIRA'DOR,MIRA'DOR 95 RUE SAINT DENIS Paris,Restaurant,toute_annee,95 RUE SAINT DENIS,75001.0,"48.86229420563483, 2.34936975160414"
84510604600012,YITHE,Inconnu,YITHE 49 BOULEVARD DE SEBASTOPOL Paris,Restaurant,toute_annee,49 BOULEVARD DE SEBASTOPOL,75001.0,"48.861912201929194, 2.349908630598487"
44426163000024,BAR RESTAURANT CHOUCHOU,BAR RESTAURANT CHOUCHOU,BAR RESTAURANT CHOUCHOU 23 BOULEVARD SEBASTOPOL Paris,Restaurant,toute_annee,23 BOULEVARD SEBASTOPOL,75001.0,"48.86000233481468, 2.348828071354367"
79975439500074,CAFE KITSUNE,CAFE KITSUNE,CAFE KITSUNE 30 RUE DU VERTBOIS Paris,Bar,toute_annee,30 RUE DU VERTBOIS,75001.0,"48.86695656046089, 2.3584809924000893"
90190471400010,XING FU TANG,XING FU TANG,XING FU TANG 12 RUE DES MOULINS Paris,Restaurant,toute_annee,12 RUE DES MOULINS,75001.0,"48.86690148129744, 2.335154203722632"
40017095700015,L'ABSINTHE,Inconnu,L'ABSINTHE 24 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,24 PLACE DU MARCHE SAINT HONORE,75001.0,"48.86650870343883, 2.3320131713233727"
53320543100026,LA CANTINE CAFE DE PARIS,LA CANTINE DU CAFE DE PARIS,LA CANTINE CAFE DE PARIS 5 RUE DE L'ECHELLE Paris,Restaurant,que_ete,5 RUE DE L'ECHELLE,75001.0,"48.86370061300089, 2.334041370090281"
41066703400038,NINO FRESCO,Inconnu,NINO FRESCO 16 RUE MONTMARTRE Paris,Restaurant,toute_annee,16 RUE MONTMARTRE,75001.0,"48.86390958010173, 2.3457044767338497"
79125508600013,WOK UP,O TACOS,WOK UP 7 RUE DES INNOCENTS Paris,Restaurant,toute_annee,7 RUE DES INNOCENTS,75001.0,"48.86040750116951, 2.347760232672221"
75356455800025,MIDORY,MIDORY,MIDORY 49 RUE DE L ARBRE SEC Paris,Restaurant,toute_annee,49 RUE DE L ARBRE SEC,75001.0,"48.86127015104489, 2.342421747940657"
50058174900016,METS FOOD,VEGET'HALLES,METS FOOD 41 RUE DU BOURDONNAIS Paris,Restaurant,toute_annee,41 RUE DU BOURDONNAIS,75001.0,"48.86056701734711, 2.3455415837056885"
50290371900016,CHAMAS TACOS,Inconnu,CHAMAS TACOS 13 RUE SAINT-DENIS Paris,Restaurant,toute_annee,13 RUE SAINT-DENIS,75001.0,"48.85930303841251, 2.347715646451906"
98094462300027,CAFE ANGE CHATELET,Inconnu,CAFE ANGE CHATELET 25 RUE DE LA REYNIE Paris,Restaurant,toute_annee,25 RUE DE LA REYNIE,75001.0,"48.860064322255894, 2.348589916717615"
52386356100081,BAGELS,BAGELSTEIN,BAGELS 13 RUE DES PYRAMIDES Paris,Restaurant,toute_annee,13 RUE DES PYRAMIDES,75001.0,"48.8650669330836, 2.3329326458001844"
31682927400018,FASKL,Inconnu,FASKL 10 RUE DE LA GRANDE TRUANDERIE Paris,Restaurant,toute_annee,10 RUE DE LA GRANDE TRUANDERIE,75001.0,"48.86279099060853, 2.3492042357732617"
85375796100026,LE PASSAGE SAINT-HONORE,LE PASSAGE SAINT-HONORE,LE PASSAGE SAINT-HONORE 33 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,33 PLACE DU MARCHE SAINT HONORE,75001.0,"48.86759948468745, 2.3317770428630893"
31013032300028,AU CHIEN QUI FUME,Inconnu,AU CHIEN QUI FUME 33 RUE DU PONT NEUF Paris,Restaurant,que_ete,33 RUE DU PONT NEUF,75001.0,"48.861344759487544, 2.3449495188008833"
80264095300013,VAEF REST,Inconnu,VAEF REST 23 RUE DES CAPUCINES Paris,Restaurant,toute_annee,23 RUE DES CAPUCINES,75001.0,"48.86961623184689, 2.3283203086251083"
82844521300022,BLACK AND WHITE BURGER,VOTSALO,BLACK AND WHITE BURGER 31 RUE SAINT DENIS Paris,Restaurant,que_ete,31 RUE SAINT DENIS,75001.0,"48.859890524899846, 2.3480967608529864"
81906721600021,TABAC VICTOIRE,Inconnu,TABAC VICTOIRE 44 RUE COQUILLIERE Paris,Bar,toute_annee,44 RUE COQUILLIERE,75001.0,"48.86463954751535, 2.3407617061643453"
50257571500011,CHARLY BUN'S,CHARLY BUN'S,CHARLY BUN'S 36 PLACE DU MARCHE SAINT HONORE Paris,Restaurant,toute_annee,36 PLACE DU MARCHE SAINT HONORE,75001.0,"48.8671966980505, 2.3324513610642263"
65203537900021,KINUGAWA,Inconnu,KINUGAWA 9 RUE DU MONT THABOR Paris,Restaurant,que_ete,9 RUE DU MONT THABOR,75001.0,"48.86552951832775, 2.329045952387853"
44533010300273,CAFE SIRENE FRANCE,STARBUCKS COFFEE,CAFE SIRENE FRANCE 21 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,21 RUE DES PETITS CARREAUX,75001.0,"48.86717637742241, 2.347213534515059"
47939717600013,LE PROGRES,Inconnu,LE PROGRES 26 QUAI DU LOUVRE Paris,Restaurant,toute_annee,26 QUAI DU LOUVRE,75001.0,"48.85895079797928, 2.340751096026021"
41239458700015,WOLFER HUGO,Inconnu,WOLFER HUGO 20 RUE SAINT ROCH Paris,Restaurant,toute_annee,20 RUE SAINT ROCH,75001.0,"48.865384027039006, 2.332331510093455"
82882130600010,TAVOLA CALDA,LA TAVOLA CALDA,TAVOLA CALDA 39 RUE DES BOURDONNAIS Paris,Restaurant,toute_annee,39 RUE DES BOURDONNAIS,75001.0,"48.86046173818219, 2.3454530209700093"
85099620800011,AU PAVILLON PARIS,Inconnu,AU PAVILLON PARIS 65 BOULEVARD DE SEBASTOPOL Paris,Bar,que_ete,65 BOULEVARD DE SEBASTOPOL,75001.0,"48.86324893383812, 2.3507351330019364"
33218807700033,COMPTOIR DE LA GASTRONOMIE,Inconnu,COMPTOIR DE LA GASTRONOMIE 34 RUE MONTMARTRE Paris,Restaurant,toute_annee,34 RUE MONTMARTRE,75001.0,"48.86451935212134, 2.345370200490185"
83778294500039,THE ALLEY HAUSSMANN,THE ALLEY HAUSSMANN,THE ALLEY HAUSSMANN 13 BOULEVARD HAUSSMANN Paris,Restaurant,toute_annee,13 BOULEVARD HAUSSMANN,75001.0,"48.872508867668614, 2.335462047598022"
82813980800020,COSTADORO SOCIAL COFFEE,Inconnu,COSTADORO SOCIAL COFFEE 91 RUE DE RIVOLI Paris,Restaurant,toute_annee,91 RUE DE RIVOLI,75001.0,"48.86063927391617, 2.3413330372517427"
81050763200018,BRASSERIE LE ROYAL,Inconnu,BRASSERIE LE ROYAL 248 RUE SAINT HONORE Paris,Bar,que_ete,248 RUE SAINT HONORE,75001.0,"48.86371890032586, 2.33453886324315"
52862238400014,ESPACE CHATELET VICTORIA,ESPACE CHATELET VICTORIA,ESPACE CHATELET VICTORIA 21 AVENUE VICTORIA Paris,Restaurant,que_ete,21 AVENUE VICTORIA,75001.0,"48.85799026474831, 2.3463407853117433"
47949719000013,L'ESCARGOT MONTORGUEIL,Inconnu,L'ESCARGOT MONTORGUEIL 38 RUE MONTORGUEIL Paris,Restaurant,toute_annee,38 RUE MONTORGUEIL,75001.0,"48.86419334732282, 2.3466489606340537"
38089185300018,,Inconnu,Inconnu 98 RUE RAMBUTEAU Paris,Restaurant,toute_annee,98 RUE RAMBUTEAU,75001.0,"48.86249258502972, 2.3481247436205814"
42371026800024,K.W.2,Inconnu,K.W.2 159 RUE SAINT HONORE Paris,Restaurant,toute_annee,159 RUE SAINT HONORE,75001.0,"48.86327761875752, 2.3351861833076133"
42453789200012,,Inconnu,Inconnu 10 RUE DES PROUVAIRES Paris,Restaurant,toute_annee,10 RUE DES PROUVAIRES,75001.0,"48.86159982998591, 2.344314155746498"
97829075700019,LE CAFE DU LOUVRE,Inconnu,LE CAFE DU LOUVRE 3 AVENUE DE L'OPERA Paris,Restaurant,toute_annee,3 AVENUE DE L'OPERA,75001.0,"48.864253156111104, 2.3347156160532863"
90408955400011,LE THÉ,LELECHA,LE THÉ 8 RUE DE L'ORATOIRE Paris,Restaurant,que_ete,8 RUE DE L'ORATOIRE,75001.0,"48.86169331258008, 2.3403788766630056"
88968114400016,TRAN TRAN ZAI,TRAN TRAN ZAI,TRAN TRAN ZAI 4 RUE DU CYGNE Paris,Restaurant,toute_annee,4 RUE DU CYGNE,75001.0,"48.86309777362392, 2.349993395939187"
